transaction_id,timestamp,customer_id,customer_type,menu_id,menu_name,category,unit_price,quantity,line_total
T000164,2026-01-03 18:22:15,W000850,walk_in,M024,Gado-Gado,Food,28000,1,28000
T000164,2026-01-03 18:22:15,W000850,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000165,2026-01-03 18:11:53,W003807,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000165,2026-01-03 18:11:53,W003807,walk_in,M003,Americano,Coffee,20000,2,40000
T000165,2026-01-03 18:11:53,W003807,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T000165,2026-01-03 18:11:53,W003807,walk_in,M005,Latte,Coffee,28000,2,56000
T000166,2026-01-03 19:20:59,C00051,regular,M021,Mie Goreng,Food,32000,1,32000
T000166,2026-01-03 19:20:59,C00051,regular,M024,Gado-Gado,Food,28000,1,28000
T000166,2026-01-03 19:20:59,C00051,regular,M011,Matcha Latte,Tea,28000,2,56000
T000166,2026-01-03 19:20:59,C00051,regular,M026,Ayam Geprek,Food,38000,1,38000
T000167,2026-01-03 08:23:27,W003603,walk_in,M005,Latte,Coffee,28000,3,84000
T000167,2026-01-03 08:23:27,W003603,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000167,2026-01-03 08:23:27,W003603,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T000168,2026-01-03 18:46:27,C00078,regular,M004,Cappuccino,Coffee,28000,1,28000
T000168,2026-01-03 18:46:27,C00078,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000168,2026-01-03 18:46:27,C00078,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000168,2026-01-03 18:46:27,C00078,regular,M023,Soto Ayam,Food,28000,1,28000
T000169,2026-01-03 13:28:02,W002889,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000169,2026-01-03 13:28:02,W002889,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T000170,2026-01-03 17:25:23,C00096,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T000170,2026-01-03 17:25:23,C00096,regular,M014,Coconut Water,Juice,15000,2,30000
T000171,2026-01-03 07:04:15,W003001,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T000172,2026-01-03 09:28:23,C00098,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000173,2026-01-03 12:17:15,W000213,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000173,2026-01-03 12:17:15,W000213,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000174,2026-01-03 11:28:13,W002340,walk_in,M040,Extra Shot,AddOn,8000,1,8000
T000174,2026-01-03 11:28:13,W002340,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000175,2026-01-03 09:45:28,W002619,walk_in,M022,Bakso,Food,30000,1,30000
T000175,2026-01-03 09:45:28,W002619,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000176,2026-01-03 09:45:59,W001427,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000176,2026-01-03 09:45:59,W001427,walk_in,M003,Americano,Coffee,20000,1,20000
T000177,2026-01-03 18:01:23,C00048,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T000177,2026-01-03 18:01:23,C00048,regular,M026,Ayam Geprek,Food,38000,1,38000
T000178,2026-01-03 12:45:46,C00053,regular,M026,Ayam Geprek,Food,38000,1,38000
T000178,2026-01-03 12:45:46,C00053,regular,M033,Donut,Pastry,15000,1,15000
T000179,2026-01-03 13:43:33,C00113,regular,M021,Mie Goreng,Food,32000,1,32000
T000179,2026-01-03 13:43:33,C00113,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T000179,2026-01-03 13:43:33,C00113,regular,M020,Nasi Goreng,Food,35000,2,70000
T000180,2026-01-03 19:33:09,C00021,regular,M023,Soto Ayam,Food,28000,1,28000
T000181,2026-01-03 20:57:18,W002053,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T000182,2026-01-03 16:39:34,C00083,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T000183,2026-01-03 17:46:57,W000338,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000183,2026-01-03 17:46:57,W000338,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000183,2026-01-03 17:46:57,W000338,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T000184,2026-01-03 13:40:01,C00081,regular,M022,Bakso,Food,30000,1,30000
T000184,2026-01-03 13:40:01,C00081,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T000185,2026-01-03 12:29:04,W001295,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000186,2026-01-03 16:20:55,W002830,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000186,2026-01-03 16:20:55,W002830,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T000186,2026-01-03 16:20:55,W002830,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000186,2026-01-03 16:20:55,W002830,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000187,2026-01-03 11:24:55,W002034,walk_in,M030,Croissant,Pastry,22000,2,44000
T000187,2026-01-03 11:24:55,W002034,walk_in,M032,Pisang Goreng,Pastry,18000,2,36000
T000187,2026-01-03 11:24:55,W002034,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000187,2026-01-03 11:24:55,W002034,walk_in,M040,Extra Shot,AddOn,8000,1,8000
T000188,2026-01-03 19:31:01,C00051,regular,M033,Donut,Pastry,15000,1,15000
T000188,2026-01-03 19:31:01,C00051,regular,M011,Matcha Latte,Tea,28000,1,28000
T000189,2026-01-03 14:56:53,W003856,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000190,2026-01-03 08:16:46,C00052,regular,M005,Latte,Coffee,28000,1,28000
T000191,2026-01-03 09:35:18,C00065,regular,M011,Matcha Latte,Tea,28000,2,56000
T000191,2026-01-03 09:35:18,C00065,regular,M020,Nasi Goreng,Food,35000,1,35000
T000192,2026-01-03 08:06:25,C00044,regular,M005,Latte,Coffee,28000,1,28000
T000192,2026-01-03 08:06:25,C00044,regular,M012,Es Jeruk,Juice,18000,1,18000
T000193,2026-01-03 07:02:08,W003881,walk_in,M002,Kopi Tubruk,Coffee,15000,2,30000
T000193,2026-01-03 07:02:08,W003881,walk_in,M002,Kopi Tubruk,Coffee,15000,3,45000
T000194,2026-01-03 12:25:39,W002452,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000194,2026-01-03 12:25:39,W002452,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000195,2026-01-03 13:01:23,C00015,regular,M021,Mie Goreng,Food,32000,2,64000
T000195,2026-01-03 13:01:23,C00015,regular,M023,Soto Ayam,Food,28000,1,28000
T000195,2026-01-03 13:01:23,C00015,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000195,2026-01-03 13:01:23,C00015,regular,M032,Pisang Goreng,Pastry,18000,2,36000
T000196,2026-01-03 18:36:14,W003936,walk_in,M022,Bakso,Food,30000,1,30000
T000197,2026-01-03 19:09:52,W000259,walk_in,M023,Soto Ayam,Food,28000,1,28000
T000197,2026-01-03 19:09:52,W000259,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000198,2026-01-03 13:13:26,C00079,regular,M026,Ayam Geprek,Food,38000,2,76000
T000198,2026-01-03 13:13:26,C00079,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000198,2026-01-03 13:13:26,C00079,regular,M005,Latte,Coffee,28000,1,28000
T000199,2026-01-03 17:33:24,C00023,regular,M011,Matcha Latte,Tea,28000,1,28000
T000199,2026-01-03 17:33:24,C00023,regular,M021,Mie Goreng,Food,32000,2,64000
T000200,2026-01-03 17:51:44,C00062,regular,M004,Cappuccino,Coffee,28000,1,28000
T000201,2026-01-04 18:45:13,W004006,walk_in,M011,Matcha Latte,Tea,28000,3,84000
T000202,2026-01-04 18:17:18,C00087,regular,M030,Croissant,Pastry,22000,1,22000
T000202,2026-01-04 18:17:18,C00087,regular,M011,Matcha Latte,Tea,28000,2,56000
T000203,2026-01-04 08:02:18,W000648,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000204,2026-01-04 13:12:52,C00120,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000204,2026-01-04 13:12:52,C00120,regular,M024,Gado-Gado,Food,28000,1,28000
T000205,2026-01-04 07:57:33,C00030,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T000206,2026-01-04 08:49:08,C00071,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000206,2026-01-04 08:49:08,C00071,regular,M030,Croissant,Pastry,22000,1,22000
T000206,2026-01-04 08:49:08,C00071,regular,M020,Nasi Goreng,Food,35000,2,70000
T000206,2026-01-04 08:49:08,C00071,regular,M004,Cappuccino,Coffee,28000,1,28000
T000207,2026-01-04 07:49:05,W001903,walk_in,M022,Bakso,Food,30000,3,90000
T000207,2026-01-04 07:49:05,W001903,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T000208,2026-01-04 19:11:59,W003253,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T000208,2026-01-04 19:11:59,W003253,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T000209,2026-01-04 07:19:36,W002745,walk_in,M034,Cookies (3 pcs),Pastry,18000,1,18000
T000210,2026-01-04 14:08:54,C00035,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000211,2026-01-04 13:16:45,C00095,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T000212,2026-01-04 09:39:54,W003322,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000212,2026-01-04 09:39:54,W003322,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000212,2026-01-04 09:39:54,W003322,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000213,2026-01-04 10:16:24,C00097,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000214,2026-01-04 15:16:41,C00031,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000215,2026-01-04 12:32:59,W002548,walk_in,M022,Bakso,Food,30000,3,90000
T000215,2026-01-04 12:32:59,W002548,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T000216,2026-01-04 20:30:09,C00078,regular,M023,Soto Ayam,Food,28000,3,84000
T000217,2026-01-04 18:51:42,W002028,walk_in,M022,Bakso,Food,30000,2,60000
T000217,2026-01-04 18:51:42,W002028,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000218,2026-01-04 12:58:36,C00107,regular,M020,Nasi Goreng,Food,35000,1,35000
T000218,2026-01-04 12:58:36,C00107,regular,M004,Cappuccino,Coffee,28000,1,28000
T000219,2026-01-04 14:07:43,C00075,regular,M030,Croissant,Pastry,22000,1,22000
T000219,2026-01-04 14:07:43,C00075,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000220,2026-01-04 13:36:03,C00087,regular,M023,Soto Ayam,Food,28000,1,28000
T000220,2026-01-04 13:36:03,C00087,regular,M026,Ayam Geprek,Food,38000,2,76000
T000220,2026-01-04 13:36:03,C00087,regular,M021,Mie Goreng,Food,32000,1,32000
T000221,2026-01-04 12:04:34,W000566,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000221,2026-01-04 12:04:34,W000566,walk_in,M005,Latte,Coffee,28000,1,28000
T000221,2026-01-04 12:04:34,W000566,walk_in,M022,Bakso,Food,30000,2,60000
T000221,2026-01-04 12:04:34,W000566,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T000222,2026-01-04 19:28:55,W003093,walk_in,M023,Soto Ayam,Food,28000,1,28000
T000223,2026-01-04 15:41:55,C00023,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000223,2026-01-04 15:41:55,C00023,regular,M034,Cookies (3 pcs),Pastry,18000,2,36000
T000223,2026-01-04 15:41:55,C00023,regular,M023,Soto Ayam,Food,28000,3,84000
T000223,2026-01-04 15:41:55,C00023,regular,M010,Teh Manis Panas/Dingin,Tea,10000,2,20000
T000224,2026-01-04 13:24:52,C00059,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T000225,2026-01-04 17:07:02,W003435,walk_in,M032,Pisang Goreng,Pastry,18000,2,36000
T000225,2026-01-04 17:07:02,W003435,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000226,2026-01-04 16:28:38,W000399,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000227,2026-01-04 15:48:55,W001148,walk_in,M005,Latte,Coffee,28000,2,56000
T000227,2026-01-04 15:48:55,W001148,walk_in,M022,Bakso,Food,30000,1,30000
T000228,2026-01-04 16:43:52,C00039,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T000228,2026-01-04 16:43:52,C00039,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000228,2026-01-04 16:43:52,C00039,regular,M012,Es Jeruk,Juice,18000,1,18000
T000229,2026-01-04 18:11:40,W004061,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T000230,2026-01-04 12:33:20,W003345,walk_in,M013,Es Campur,Juice,20000,2,40000
T000231,2026-01-04 13:54:14,C00091,regular,M020,Nasi Goreng,Food,35000,1,35000
T000232,2026-01-04 13:26:35,C00050,regular,M005,Latte,Coffee,28000,1,28000
T000233,2026-01-04 20:54:23,C00093,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000233,2026-01-04 20:54:23,C00093,regular,M021,Mie Goreng,Food,32000,1,32000
T000233,2026-01-04 20:54:23,C00093,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T000234,2026-01-04 16:42:35,C00027,regular,M005,Latte,Coffee,28000,3,84000
T000234,2026-01-04 16:42:35,C00027,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T000234,2026-01-04 16:42:35,C00027,regular,M033,Donut,Pastry,15000,1,15000
T000235,2026-01-04 22:30:58,C00078,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000235,2026-01-04 22:30:58,C00078,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000236,2026-01-04 13:41:22,C00047,regular,M020,Nasi Goreng,Food,35000,1,35000
T000236,2026-01-04 13:41:22,C00047,regular,M033,Donut,Pastry,15000,1,15000
T000237,2026-01-04 19:58:13,C00053,regular,M026,Ayam Geprek,Food,38000,2,76000
T000238,2026-01-04 07:35:59,C00093,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000239,2026-01-04 12:53:15,C00084,regular,M011,Matcha Latte,Tea,28000,2,56000
T000239,2026-01-04 12:53:15,C00084,regular,M020,Nasi Goreng,Food,35000,2,70000
T000239,2026-01-04 12:53:15,C00084,regular,M024,Gado-Gado,Food,28000,1,28000
T000240,2026-01-04 18:22:10,C00070,regular,M030,Croissant,Pastry,22000,1,22000
T000240,2026-01-04 18:22:10,C00070,regular,M022,Bakso,Food,30000,1,30000
T000241,2026-01-04 07:54:04,W000398,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T000241,2026-01-04 07:54:04,W000398,walk_in,M003,Americano,Coffee,20000,2,40000
T000242,2026-01-04 07:32:29,C00080,regular,M032,Pisang Goreng,Pastry,18000,3,54000
T000242,2026-01-04 07:32:29,C00080,regular,M020,Nasi Goreng,Food,35000,1,35000
T000243,2026-01-04 15:26:00,C00093,regular,M033,Donut,Pastry,15000,1,15000
T000244,2026-01-04 18:43:27,W001469,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000245,2026-01-04 09:33:16,W002190,walk_in,M001,Es Kopi Susu,Coffee,22000,3,66000
T000245,2026-01-04 09:33:16,W002190,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000246,2026-01-04 17:19:43,W000661,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T000246,2026-01-04 17:19:43,W000661,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000247,2026-01-04 15:03:40,C00022,regular,M026,Ayam Geprek,Food,38000,1,38000
T000248,2026-01-04 12:54:06,W000349,walk_in,M030,Croissant,Pastry,22000,1,22000
T000249,2026-01-04 15:17:02,W002297,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T000249,2026-01-04 15:17:02,W002297,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T000249,2026-01-04 15:17:02,W002297,walk_in,M033,Donut,Pastry,15000,1,15000
T000250,2026-01-04 18:45:52,C00010,regular,M021,Mie Goreng,Food,32000,1,32000
T000251,2026-01-04 19:43:57,C00050,regular,M003,Americano,Coffee,20000,3,60000
T000251,2026-01-04 19:43:57,C00050,regular,M023,Soto Ayam,Food,28000,1,28000
T000252,2026-01-04 21:03:06,C00108,regular,M021,Mie Goreng,Food,32000,1,32000
T000253,2026-01-04 16:49:20,C00035,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000253,2026-01-04 16:49:20,C00035,regular,M012,Es Jeruk,Juice,18000,1,18000
T000254,2026-01-04 09:37:42,C00099,regular,M025,Nasi Uduk Komplit,Food,30000,2,60000
T000254,2026-01-04 09:37:42,C00099,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000255,2026-01-04 17:40:09,W002595,walk_in,M001,Es Kopi Susu,Coffee,22000,3,66000
T000256,2026-01-05 08:05:11,C00072,regular,M005,Latte,Coffee,28000,1,28000
T000256,2026-01-05 08:05:11,C00072,regular,M005,Latte,Coffee,28000,1,28000
T000257,2026-01-05 16:20:55,C00038,regular,M024,Gado-Gado,Food,28000,2,56000
T000258,2026-01-05 15:15:36,C00088,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000259,2026-01-05 14:04:10,C00054,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T000260,2026-01-05 20:46:40,C00079,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000261,2026-01-05 20:21:53,W002700,walk_in,M013,Es Campur,Juice,20000,2,40000
T000262,2026-01-05 17:38:08,C00078,regular,M003,Americano,Coffee,20000,1,20000
T000262,2026-01-05 17:38:08,C00078,regular,M033,Donut,Pastry,15000,3,45000
T000262,2026-01-05 17:38:08,C00078,regular,M004,Cappuccino,Coffee,28000,1,28000
T000263,2026-01-05 14:36:50,C00049,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T000264,2026-01-05 20:12:37,W001474,walk_in,M021,Mie Goreng,Food,32000,3,96000
T000264,2026-01-05 20:12:37,W001474,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T000265,2026-01-05 13:18:53,W003352,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000265,2026-01-05 13:18:53,W003352,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000266,2026-01-05 13:24:04,C00077,regular,M014,Coconut Water,Juice,15000,1,15000
T000266,2026-01-05 13:24:04,C00077,regular,M030,Croissant,Pastry,22000,1,22000
T000267,2026-01-05 15:50:23,W000697,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000268,2026-01-05 09:39:02,C00083,regular,M005,Latte,Coffee,28000,2,56000
T000268,2026-01-05 09:39:02,C00083,regular,M033,Donut,Pastry,15000,1,15000
T000269,2026-01-05 07:16:14,C00067,regular,M021,Mie Goreng,Food,32000,1,32000
T000269,2026-01-05 07:16:14,C00067,regular,M005,Latte,Coffee,28000,1,28000
T000270,2026-01-05 17:44:32,C00004,regular,M004,Cappuccino,Coffee,28000,3,84000
T000270,2026-01-05 17:44:32,C00004,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T000271,2026-01-05 18:22:19,C00101,regular,M020,Nasi Goreng,Food,35000,1,35000
T000272,2026-01-05 13:44:28,C00039,regular,M023,Soto Ayam,Food,28000,1,28000
T000273,2026-01-05 12:06:43,W001999,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000273,2026-01-05 12:06:43,W001999,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000274,2026-01-05 18:40:11,C00085,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000275,2026-01-05 09:37:27,C00091,regular,M004,Cappuccino,Coffee,28000,2,56000
T000276,2026-01-05 18:36:06,W001532,walk_in,M005,Latte,Coffee,28000,1,28000
T000277,2026-01-05 17:31:33,W002568,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000277,2026-01-05 17:31:33,W002568,walk_in,M005,Latte,Coffee,28000,2,56000
T000278,2026-01-05 16:52:43,W002437,walk_in,M014,Coconut Water,Juice,15000,1,15000
T000278,2026-01-05 16:52:43,W002437,walk_in,M005,Latte,Coffee,28000,1,28000
T000278,2026-01-05 16:52:43,W002437,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000279,2026-01-05 08:24:26,C00074,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T000280,2026-01-05 17:41:59,W001367,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000280,2026-01-05 17:41:59,W001367,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000281,2026-01-05 12:00:31,C00105,regular,M021,Mie Goreng,Food,32000,1,32000
T000282,2026-01-05 12:31:26,W003637,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000282,2026-01-05 12:31:26,W003637,walk_in,M024,Gado-Gado,Food,28000,1,28000
T000283,2026-01-05 11:34:18,C00059,regular,M024,Gado-Gado,Food,28000,1,28000
T000283,2026-01-05 11:34:18,C00059,regular,M013,Es Campur,Juice,20000,1,20000
T000284,2026-01-05 11:34:52,W000341,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T000284,2026-01-05 11:34:52,W000341,walk_in,M011,Matcha Latte,Tea,28000,2,56000
T000285,2026-01-05 17:15:19,W000265,walk_in,M005,Latte,Coffee,28000,2,56000
T000286,2026-01-05 13:07:49,W001720,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000286,2026-01-05 13:07:49,W001720,walk_in,M023,Soto Ayam,Food,28000,1,28000
T000286,2026-01-05 13:07:49,W001720,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000287,2026-01-05 09:13:51,C00045,regular,M013,Es Campur,Juice,20000,1,20000
T000287,2026-01-05 09:13:51,C00045,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T000288,2026-01-05 15:54:32,W000781,walk_in,M023,Soto Ayam,Food,28000,1,28000
T000289,2026-01-05 07:17:55,W001088,walk_in,M022,Bakso,Food,30000,2,60000
T000290,2026-01-05 18:43:25,C00074,regular,M022,Bakso,Food,30000,1,30000
T000290,2026-01-05 18:43:25,C00074,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T000291,2026-01-05 18:25:32,W003024,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000291,2026-01-05 18:25:32,W003024,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T000292,2026-01-05 08:29:40,W002935,walk_in,M024,Gado-Gado,Food,28000,1,28000
T000292,2026-01-05 08:29:40,W002935,walk_in,M033,Donut,Pastry,15000,2,30000
T000292,2026-01-05 08:29:40,W002935,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000293,2026-01-05 11:35:36,C00110,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000293,2026-01-05 11:35:36,C00110,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000294,2026-01-06 07:59:54,C00059,regular,M033,Donut,Pastry,15000,1,15000
T000295,2026-01-06 17:08:56,W001303,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T000295,2026-01-06 17:08:56,W001303,walk_in,M005,Latte,Coffee,28000,1,28000
T000295,2026-01-06 17:08:56,W001303,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T000296,2026-01-06 07:40:19,W001919,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000297,2026-01-06 09:04:08,C00067,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T000297,2026-01-06 09:04:08,C00067,regular,M026,Ayam Geprek,Food,38000,3,114000
T000298,2026-01-06 13:08:30,C00050,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T000299,2026-01-06 12:19:08,C00105,regular,M003,Americano,Coffee,20000,3,60000
T000299,2026-01-06 12:19:08,C00105,regular,M004,Cappuccino,Coffee,28000,1,28000
T000300,2026-01-06 07:41:10,C00093,regular,M023,Soto Ayam,Food,28000,3,84000
T000301,2026-01-06 16:28:55,C00115,regular,M023,Soto Ayam,Food,28000,1,28000
T000302,2026-01-06 12:27:20,W002030,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T000303,2026-01-06 16:38:18,W000220,walk_in,M021,Mie Goreng,Food,32000,1,32000
T000303,2026-01-06 16:38:18,W000220,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T000303,2026-01-06 16:38:18,W000220,walk_in,M023,Soto Ayam,Food,28000,1,28000
T000304,2026-01-06 07:57:50,W004055,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T000305,2026-01-06 08:56:00,W002593,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T000306,2026-01-06 12:43:11,W000598,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T000307,2026-01-06 07:03:50,C00037,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T000307,2026-01-06 07:03:50,C00037,regular,M022,Bakso,Food,30000,1,30000
T000308,2026-01-06 15:39:09,C00040,regular,M031,Banana Bread,Pastry,25000,3,75000
T000309,2026-01-06 09:20:25,C00098,regular,M021,Mie Goreng,Food,32000,1,32000
T000309,2026-01-06 09:20:25,C00098,regular,M021,Mie Goreng,Food,32000,2,64000
T000309,2026-01-06 09:20:25,C00098,regular,M026,Ayam Geprek,Food,38000,1,38000
T000310,2026-01-06 08:27:07,C00078,regular,M020,Nasi Goreng,Food,35000,1,35000
T000311,2026-01-06 09:00:45,C00002,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T000312,2026-01-06 18:46:16,C00017,regular,M026,Ayam Geprek,Food,38000,2,76000
T000312,2026-01-06 18:46:16,C00017,regular,M003,Americano,Coffee,20000,2,40000
T000313,2026-01-06 12:27:17,C00034,regular,M021,Mie Goreng,Food,32000,1,32000
T000313,2026-01-06 12:27:17,C00034,regular,M020,Nasi Goreng,Food,35000,1,35000
T000314,2026-01-06 14:36:10,C00033,regular,M030,Croissant,Pastry,22000,1,22000
